59361,#carajo,225428282357710848,272417325,Carlos_Ojeda7,"Carlos Ojeda","No le digan soccer !!! es Futbol !!!! #Carajo","Wed, 18 Jul 2012 03:14:25 +0000",http://a0.twimg.com/profile_images/2338443252/pgbu3gc60fy92p6au7gw_normal.jpeg
59362,#carajo,225428233124982785,385717286,Moya_TyJ,"JL De la Cruz Moy▲","YA MOYA! DEJA DE LLORAR! #Carajo","Wed, 18 Jul 2012 03:14:13 +0000",http://a0.twimg.com/profile_images/2324287242/DSC02097_normal.JPG
59363,#carajo,225428098676568065,350405637,diegofcguzman,"Diego Castro","En esa si uno va buscando y encontrando #carajo","Wed, 18 Jul 2012 03:13:41 +0000",http://a0.twimg.com/profile_images/2395376783/avatars-000018384145-e51si0-crop_normal.jpg
60874,#carajo,226243240167346176,238400609,gabysuarezgaray,"Mony Suarez †∞","me arrepiento de muchas cosas que no hice #carajo #noregrets #fuepormibien","Fri, 20 Jul 2012 09:12:46 +0000",http://a0.twimg.com/profile_images/2401864183/agil5dxbn8hr7kq4531r_normal.jpeg
60875,#carajo,226240396714467329,283633148,IvaN_0697,"100% Parawhore","No recordaba que le gusta una cancion de Paramore demasiado! #carajo","Fri, 20 Jul 2012 09:01:28 +0000",http://a0.twimg.com/profile_images/2391610206/PhotoChooser-1ce91052-bd69-4f97-9d28-87a82abe0f6a_norm
60876,#carajo,226234921914617857,482222522,Aisabelsantiago,"isabel santiago","lo mas dificil no es entrar es salirte #CARAJO","Fri, 20 Jul 2012 08:39:43 +0000",http://a0.twimg.com/profile_images/2374511223/jnih2vpymbhvtygqhtit_normal.jpeg
60877,#carajo,226230235744591872,110494139,Olimpia_Sevichi,"Olimpia Sevichi","¡¡Ootra!! no niñas, respetense #Carajo","Fri, 20 Jul 2012 08:21:06 +0000",http://a0.twimg.com/profile_images/2410125129/L765gE3k_normal
60878,#carajo,226227757615570944,298746595,_DarkHeart,"Popotitos ","Tengo hambre. #Carajo","Fri, 20 Jul 2012 08:11:15 +0000",http://a0.twimg.com/profile_images/2410133570/9acwphupdq7iy1k8mu9l_normal.png
60879,#carajo,226221917235986433,132942904,diegonzov,"Diego Gonzalez V","Son casi las 3 de la mañana y no termino el pinche proyecto radial. Y eso que todavía no comienzo con las cuñas. #carajo","Fri, 20 Jul 2012 07:48:02 +0000",http://a0.twimg.com/profile_images/1730961668/270729_10150295575447090_715822089_9108087_4863430_n__
60880,#carajo,226218877191868417,40711991,MishGM,"Misha M. García","@adalretro @gilgilgil ¿Agradecerte que marches? No, no creo. Agradecería te pusieras a trabajar por tu país activando la economía. #carajo","Fri, 20 Jul 2012 07:35:57 +0000",http://a0.twimg.com/profile_images/2414074104/pp6vui9pcahnubkjllui_normal.jpeg
60881,#carajo,226217420484902913,381302996,man10_7,"Manuel Acevedo","RT @moni_fn: Odio no poder dormir!!! #carajo","Fri, 20 Jul 2012 07:30:10 +0000",http://a0.twimg.com/profile_images/2329287492/image_normal.jpg
60882,#carajo,226216900877770752,192110541,BrennfeR,"Brenda Fer ","#CARAJO porQ sigo recordandote!! WTF!! Ushhh..","Fri, 20 Jul 2012 07:28:06 +0000",http://a0.twimg.com/profile_images/2378546516/image_normal.jpg
60883,#carajo,226216814848405504,276170572,moni_fn,"Monica Fernandez","Odio no poder dormir!!! #carajo","Fri, 20 Jul 2012 07:27:46 +0000",http://a0.twimg.com/profile_images/2306333863/image_normal.jpg
60884,#carajo,226215524479156224,332473828,lula_luciana,"luciana lopez","RT @amorsitosdePyP: ASDKLFSNLDKFNKFJDNJDF #DragonAccidental (8) xD ja y bu no hay un #Carajo Para mirar a esta hora :|","Fri, 20 Jul 2012 07:22:38 +0000",http://a0.twimg.com/profile_images/1834141505/cinthi_y_maguii_normal.jpg
60885,#carajo,226214701971947520,228021976,amorsitosdePyP,"         DDS 7 Dias♡","ASDKLFSNLDKFNKFJDNJDF #DragonAccidental (8) xD ja y bu no hay un #Carajo Para mirar a esta hora :|","Fri, 20 Jul 2012 07:19:22 +0000",http://a0.twimg.com/profile_images/2404405425/yn5ik3lgvm9anru7oi25_normal.jpeg
60886,#carajo,226211593183195136,102285684,VicenteIII,"Vicente Calderon III","Hola Pedro acabo de ver tu video... Que valores los tuyos necesitamos mas ente como tu en este pais!!! #carajo!! A quien ves en el gabinete?","Fri, 20 Jul 2012 07:07:01 +0000",http://a0.twimg.com/profile_images/2174957995/image_normal.jpg
60887,#carajo,226210282903592960,324718172,MGabie15,MGH.♡,"Igual a la misma noche anterior :'( #carajo","Fri, 20 Jul 2012 07:01:48 +0000",http://a0.twimg.com/profile_images/2406424528/image_normal.jpg
60888,#carajo,226210202612027392,232655034,monsereynaa,"monse reyna","Mi tío ronca como vil bestia #Carajo.","Fri, 20 Jul 2012 07:01:29 +0000",http://a0.twimg.com/profile_images/2386824357/image_normal.jpg
60889,#carajo,226209217596497920,325190610,GuidoAgustn,"Guido Gallino","#Amigos son los huevos que van siempre juntos y no se pelean. #carajo","Fri, 20 Jul 2012 06:57:34 +0000",http://a0.twimg.com/profile_images/1475366143/IMG_1429_-_copia_normal.JPG
60890,#carajo,226208908505673729,275416982,Victoriasalas,Victorious:*,"Dejo el iPad para dormir y agarro el maldito celular #carajo YA DUERMETE VICTORIAAA","Fri, 20 Jul 2012 06:56:21 +0000",http://a0.twimg.com/profile_images/2375328110/image_normal.jpg
60891,#carajo,226200690605821952,157817925,Mafffeer,"Fernanda Gutierrez","#carajo me entro shampoo en mi ojito ☹","Fri, 20 Jul 2012 06:23:41 +0000",http://a0.twimg.com/profile_images/2318421553/154746_3734235632481_1173768956_33722757_1911144181_n_
60892,#carajo,226198412721283072,150499950,JoviOrihuela,Jovi.,"Ya las 3:30!? Hace un rato eran las 2:30!!? #Carajo","Fri, 20 Jul 2012 06:14:38 +0000",http://a0.twimg.com/profile_images/2331261229/rop8yv7uxen48drwwmqx_normal.png
60893,#carajo,226198328168284160,293850374,EAbundez,"Esteban Abundez","Si no sabes inglés escribe en español. #Carajo","Fri, 20 Jul 2012 06:14:18 +0000",http://a0.twimg.com/profile_images/2361227051/1341249041294_normal.jpg
60894,#carajo,226196377623998464,187115046,majomuma,"Majo Munguía","No puedo. Legal. Su bipolaridad solo me hace daaaaño. #CARAJO","Fri, 20 Jul 2012 06:06:33 +0000",http://a0.twimg.com/profile_images/2402296987/majo_26pau_20livin__normal.jpg
60895,#carajo,226196001038401536,497128797,_MaferCz,"Mafer Chavez∞","No se por que tengo esa maldita sensación de que estoy perdiendo a todos. #carajo","Fri, 20 Jul 2012 06:05:03 +0000",http://a0.twimg.com/profile_images/2404607743/image_normal.jpg
60896,#carajo,226194461691101185,90496325,Kimito01,"Israel Ramirez","y mañana a retomar lo de la tesis #carajo -_- pero que bien me la pase estas cortas vaciones :P","Fri, 20 Jul 2012 05:58:56 +0000",http://a0.twimg.com/profile_images/2383015451/hpi5fujastadk2qy6x4c_normal.jpeg
60897,#carajo,226192835764953088,506348909,rissomica,"Mica Risso","FA YA SON CASI LAS 3 #CARAJO","Fri, 20 Jul 2012 05:52:29 +0000",http://a0.twimg.com/profile_images/2406460560/swivdv9hj5q9vh8nrq3h_normal.jpeg
60898,#carajo,226192436135878656,133573856,Andreitatv,"Andrea Triviño","RT @omarloor1989: @Andreitatv hahaha por tus fotos ps! ya te voy a ver #Carajo :@ xq andas tan sexy ah cuidadito!!","Fri, 20 Jul 2012 05:50:53 +0000",http://a0.twimg.com/profile_images/2414377300/AndreaTrivi_C3_B1ovillegas_normal.jpg
60899,#carajo,226191876586364928,272836243,omarloor1989,"Omar Loor","@Andreitatv hahaha por tus fotos ps! ya te voy a ver #Carajo :@ xq andas tan sexy ah cuidadito!!","Fri, 20 Jul 2012 05:48:40 +0000",http://a0.twimg.com/profile_images/2366559521/7vngvauv42ehwm6tdrir_normal.jpeg
60900,#carajo,226188868842557441,140210709,KaryPixeel,Kary,"Buenas pinches noches #carajo :(","Fri, 20 Jul 2012 05:36:43 +0000",http://a0.twimg.com/profile_images/2413394353/PhotoChooser-8c3f9a72-3917-42f5-ae61-b6e490c8e7bd_norm
60901,#carajo,226186588533702656,119783647,TianInofuentes,"Gigi Sullivan  ","y asi de esta manera pelotudeo eternamente en internet por que NO TENGO UNA CAJA DE DIAZEPAN PARA METERLE Y DORMIR COMO SE DEBE! #carajo","Fri, 20 Jul 2012 05:27:39 +0000",http://a0.twimg.com/profile_images/2410808551/uz5qhnmy9hin1u8lochz_normal.jpeg
60902,#carajo,226185173765611520,556532673,nmarey10,"Nataly Marey","si no sientes ya lo mismo por alguien #carajo dilo no seas #cabron y no le hagas mas ilusiones #molesta","Fri, 20 Jul 2012 05:22:02 +0000",http://a0.twimg.com/profile_images/2414382945/18mev0KK_normal
60903,#carajo,226183724784549889,327096603,Rhiiniita17,"❤ Bushes Swaqq' ツ ♡","Diiablee #CarajO Me Dii Con El Espaldar de La Jodiia #Cama","Fri, 20 Jul 2012 05:16:16 +0000",http://a0.twimg.com/profile_images/2398579096/IMG00584-20120624-1548_normal.jpg
60904,#carajo,226183555854774272,13679322,Chaparrisimo,"Isяaeℓ  Ch@paяяo M.","☹ #carajo !","Fri, 20 Jul 2012 05:15:36 +0000",http://a0.twimg.com/profile_images/2218789212/israel_20NY_normal.jpg
60905,#carajo,226183385851256832,433536450,szoarelii,"Arely Mancera","Te preguntan por amor &amp; simplemente te acuerdas de él #Carajo","Fri, 20 Jul 2012 05:14:56 +0000",http://a0.twimg.com/profile_images/2370776173/image_normal.jpg
60906,#carajo,226182883214233600,345175212,LenisMari07,"Lenis Mariana","No entiendo un #Carajo","Fri, 20 Jul 2012 05:12:56 +0000",http://a0.twimg.com/profile_images/2396098064/image_normal.jpg
60907,#carajo,226182119565701121,360933549,SoyTekorei_,"Yenifer Rodríguez.","Mañana tengo practica a la mañana, y nose como mierda voy a hacer para levantarme #carajo","Fri, 20 Jul 2012 05:09:54 +0000",http://a0.twimg.com/profile_images/2410560066/y42vc0pev6015zq79l86_normal.jpeg
60908,#carajo,226181827969298432,60371082,Kahtazthroph," Valeria Zapata","Mi rica Selva lo es todo! Juaneco y Su Combo #CARAJO!","Fri, 20 Jul 2012 05:08:44 +0000",http://a0.twimg.com/profile_images/2233878239/Sexy_and_i_know_it_normal.jpg
60909,#carajo,226181746729836544,51165844,yojayoja,"Yoja R","Me encanta esto de repasar y darme cuenta que me faltaron cosas... Me encanta #carajo","Fri, 20 Jul 2012 05:08:25 +0000",http://a0.twimg.com/profile_images/2392478413/AeaXe8W4_normal
60910,#carajo,226180229666844672,126500715,danii_mndoza,"dani d rivera","como q no puedo dormir si tngo sueño...? #carajo","Fri, 20 Jul 2012 05:02:23 +0000",http://a0.twimg.com/profile_images/2300624552/YMcninPk_normal
60911,#carajo,226178378296856576,282693454,anaalausm,"Analau Serrano","Odio no tener buenos vecinos que me acompañen por un cigarro. #carajo","Fri, 20 Jul 2012 04:55:02 +0000",http://a0.twimg.com/profile_images/2411492707/eu26jnaqpkq7gbpx9qbg_normal.gif
60912,#carajo,226178250160869376,90195505,nadiacocconi,"Nadia Flores Cocconi","Los finales felices son en disney nomas ? #carajo!","Fri, 20 Jul 2012 04:54:31 +0000",http://a0.twimg.com/profile_images/2407766939/LCeD8pWR_normal
60913,#carajo,226177537678667776,545335533,alulujanbenitez,ALU,"#carajo #mardealmas #my #love #genios #anime #chibi  http://t.co/mhzwU9MC","Fri, 20 Jul 2012 04:51:41 +0000",http://a0.twimg.com/profile_images/2402083941/4yo31I2j_normal
60914,#carajo,226176501157068800,97292612,Drakko_21,"Armando Tafur","Que buena canción #Carajo","Fri, 20 Jul 2012 04:47:34 +0000",http://a0.twimg.com/profile_images/1802047981/IMG00798-20120110-2235_normal.jpg
60915,#carajo,226176384320544768,351979046,LaKaarliitaa,KarlitaC:♥™,"@chelita_alessa despues de mil a'os me contestas el pamtweet vv #carajo te amo bebe","Fri, 20 Jul 2012 04:47:06 +0000",http://a0.twimg.com/profile_images/2400358849/21d8g3wjey7aq0w0h9u9_normal.jpeg
60916,#carajo,226175025307340801,103987915,ERICKESPONDA," ERICK ESPONDA","Listo pa la premier de Batman #carajo pinta chidongonguuueee la pinche peliculita","Fri, 20 Jul 2012 04:41:42 +0000",http://a0.twimg.com/profile_images/2215574022/caballo_normal.jpg
60917,#carajo,226173890228023296,56877366,LauraZaratee,"Laura sí está.","Que alguien me explique por qué todo el día tengo hambre!!!!!!! #carajo #yladietaqué","Fri, 20 Jul 2012 04:37:12 +0000",http://a0.twimg.com/profile_images/2331195070/plizkammg00984ffnb54_normal.jpeg
60918,#carajo,226173877036908544,149920100,caletti93,"Mario Caletti","#carajo si te gusto, porque chingados no me hablas y me lo dices???? :S","Fri, 20 Jul 2012 04:37:09 +0000",http://a0.twimg.com/profile_images/2414381776/9q5vw1wdcls7we4wzl1e_normal.jpeg
60919,#carajo,226173467974836225,269456063,ivanchoovando,"Ivan Ovando","Quiero dormir #carajo","Fri, 20 Jul 2012 04:35:31 +0000",http://a0.twimg.com/profile_images/2370406837/oKf99pyd_normal
60920,#carajo,226173003304681473,184512878,CristianMata17,"Cristian Mata'","A mi no me importa nada, Dale Corre Yo te Quiero(88' #Carajo!!","Fri, 20 Jul 2012 04:33:40 +0000",http://a0.twimg.com/profile_images/2414295208/IMG-20120717-00007_normal.jpg
60921,#carajo,226172813097177089,556532673,nmarey10,"Nataly Marey","@KasziePaulette jajajaja no chula ella esta mal definitivamente pero estoy molesta por algo D: #carajo","Fri, 20 Jul 2012 04:32:55 +0000",http://a0.twimg.com/profile_images/2414382945/18mev0KK_normal
60922,#carajo,226171317060268032,138312052,alessitaw,"aLee; aLe ❤™","RT @KrmeenSR: Ahhhhh! ~.~ #Carajo :$ :(: D: Bipolaridad! No no es bipolaridad son son celos ~.~!!!!!","Fri, 20 Jul 2012 04:26:58 +0000",http://a0.twimg.com/profile_images/2399097354/6P6hvgsT_normal
60923,#carajo,226171188106375168,392526944,KrmeenSR,"Laugh ツ","Ahhhhh! ~.~ #Carajo :$ :(: D: Bipolaridad! No no es bipolaridad son son celos ~.~!!!!!","Fri, 20 Jul 2012 04:26:27 +0000",http://a0.twimg.com/profile_images/2359566233/image_normal.jpg
60924,#carajo,226170052381134848,97327389,leobeto,"Leonel Bello","Estornudar sin cerrar los ojos es mas dificil de lo que pense!!! #carajo","Fri, 20 Jul 2012 04:21:57 +0000",http://a0.twimg.com/profile_images/2250853675/340413429_normal.jpg
60925,#carajo,226169897850392576,129068517,MauWLevy,Maura,"@Rodrigonuez7 @pabloalarcon no...esa era de él, la ultima me creo yo, fue antes...yo grabé case toda twitcam y esa no me salió #carajo","Fri, 20 Jul 2012 04:21:20 +0000",http://a0.twimg.com/profile_images/2279698389/8f5djn9rt3zi4ppbncv3_normal.jpeg
60926,#carajo,226169279568031744,247068221,nimeescribes,"Luiso Alvarez","Ah q buen mojito #carajo http://t.co/7oZQmpPO","Fri, 20 Jul 2012 04:18:52 +0000",http://a0.twimg.com/profile_images/2406059313/IMG01692-20120707-1402_normal.jpg
60927,#carajo,226169069903159296,166833399,Padron14,"Hector Padron","Hay como no queriendo, eh bajado 5kilos con mi arduo trabajo en la agencia, vamos por otros 5 #carajo!! #Siluet40 #906090","Fri, 20 Jul 2012 04:18:02 +0000",http://a0.twimg.com/profile_images/2324097030/17xv7hi13g1nrxtusbi5_normal.jpeg
60928,#carajo,226168708333174784,352812076,9406Jhon," alejandro velez","Me #duche y el bochorno lo mande pal #carajo","Fri, 20 Jul 2012 04:16:36 +0000",http://a0.twimg.com/profile_images/2411301548/IMG00666-20120711-1701_normal.jpg
60929,#carajo,226168382460923904,327096603,Rhiiniita17,"❤ Bushes Swaqq' ツ ♡","Etta Tiipa Sii #Jode #CarajO","Fri, 20 Jul 2012 04:15:19 +0000",http://a0.twimg.com/profile_images/2398579096/IMG00584-20120624-1548_normal.jpg
60930,#carajo,226167677092245506,144554416,giuuliannaa,"Sweet Dreams","Uu ya estan los pastores pelotudos de jesus es el señor en la tv chau me fui a dormir #Carajo","Fri, 20 Jul 2012 04:12:30 +0000",http://a0.twimg.com/profile_images/2389223601/nvohvgurjz4ewsauncew_normal.jpeg
60931,#carajo,226167462557782016,541348335,AgosInnella,"Agos Innella","Zapato manchado con aerosol ☺ #carajo","Fri, 20 Jul 2012 04:11:39 +0000",http://a0.twimg.com/profile_images/2349695314/hbl0z5k0urmn0ju8z9vm_normal.jpeg
60932,#carajo,226166279801823232,253687604,Alejo_R_Hdez,"M.Alejandro Rugerio","Muero de sueño pero mi ropa aun no se acaba de lavar !!! #Carajo !!","Fri, 20 Jul 2012 04:06:57 +0000",http://a0.twimg.com/profile_images/2200473797/alejo_20pati_C3_B1o_normal.jpg
60933,#carajo,226165551217643520,191934528,marianjim,"Mariana Jimenez ",#carajo,"Fri, 20 Jul 2012 04:04:04 +0000",http://a0.twimg.com/profile_images/1516284784/image2_normal.jpeg
60934,#carajo,226164281111085056,20472347,Piecitos,"Ale Velázquez","No pues si quieren no me dejen llegar a mi casa al fin que no hay pedo #Carajo","Fri, 20 Jul 2012 03:59:01 +0000",http://a0.twimg.com/profile_images/2331269850/image_normal.jpg
60935,#carajo,226163638971535361,215478289,yergio,"Sergio R. Fajardo","Hoy, mañana y siempre súper orgulloso de ser colombiano!! #QueViva #COLOMBIA #Carajo!!....","Fri, 20 Jul 2012 03:56:28 +0000",http://a0.twimg.com/profile_images/2346233117/IMG00365-20120627-1029_normal.jpg
60936,#carajo,226163504166617089,400418491,vallejos_oscar,"oscar vallejos","RT @eliasmaluf: Quiero estar en sb ahora!! #carajo #putamadre","Fri, 20 Jul 2012 03:55:55 +0000",http://a0.twimg.com/profile_images/2262098877/image_normal.jpg
60937,#carajo,226162404944400384,92761686,sidgoris,sidenia,"#Carajo definitivamente quite la pelìcula esa! Me tiene mal.","Fri, 20 Jul 2012 03:51:33 +0000",http://a0.twimg.com/profile_images/2218821115/267492_2117159364673_1116412236_32402732_6536060_n_nor
60938,#carajo,226162052421521409,92761686,sidgoris,sidenia,"#Tepuehcuida ustedes no invitan a uno #Carajo RT @LpachecoC: @Mayrolisa_VIP jajaja yo taba comiendo comida meXicana jajajaj","Fri, 20 Jul 2012 03:50:09 +0000",http://a0.twimg.com/profile_images/2218821115/267492_2117159364673_1116412236_32402732_6536060_n_nor
60939,#carajo,226159893760049152,249887079,IsabeelRamirez,"Laura Isabel Ramírez","@MariaVali jajajajjaja si me distraigo yo pensando en que pensaran ustedes en esa situación jajajja me parecen más bellos #Carajo jajaja","Fri, 20 Jul 2012 03:41:35 +0000",http://a0.twimg.com/profile_images/2256513484/IMG03068_normal.jpg
60940,#carajo,226159780992016384,329839132,23Chabi,"Javier Navascués","@corazon80vale jejejeje! Que mierda es eso de la luz violeta?!?! Explica!! #Mierda #Carajo","Fri, 20 Jul 2012 03:41:08 +0000",http://a0.twimg.com/profile_images/2307709330/50nzhsvgq4kiqjn3sh48_normal.jpeg
60941,#carajo,226159727531421697,331100316,KarlaVergara14,"Karla Vergara","Que ya se salga de mi cabeza no?... #Carajo !!","Fri, 20 Jul 2012 03:40:55 +0000",http://a0.twimg.com/profile_images/2236302668/e705acbe970511e1be6a12313820455d_7_normal.jpg
60942,#carajo,226159449683931136,272018707,CassQueen,"Cass Hernández","Sam Claflin Playing Finnick Odair in ""Catching Fire""- CONFIRMED | Gossip Cop - http://t.co/Iyf7BK7l /Ya confirmen #Carajo #Lionsgate @KBrisi","Fri, 20 Jul 2012 03:39:49 +0000",http://a0.twimg.com/profile_images/2346955466/qkkkmvvfrvquryaukaxw_normal.jpeg
60943,#carajo,226159263813341184,538787608,denniquintero40,"Denni Quintero","Xcfhjkgfdsai tengo sueño pero quiero seguir hablando contigo :( #carajo","Fri, 20 Jul 2012 03:39:04 +0000",http://a0.twimg.com/profile_images/2351292981/311994_232770530105661_100001181467161_581500_24487335
60944,#carajo,226159238626541568,156460997,lapetitemar,"Mariana Medina","RT @LaAbuelaRockera: Una canción #ParaQueAGARRENBUENCAMINO #CARAJO http://t.co/ZR0MDfi3 - Un Ocaso Perdido - Tan Frío el Verano.","Fri, 20 Jul 2012 03:38:58 +0000",http://a0.twimg.com/profile_images/2380340175/segwfs0dnn8g2yup2pp2_normal.jpeg
60945,#carajo,226159190710841344,385525255,eliasmaluf,"Elias Maluf","Quiero estar en sb ahora!! #carajo #putamadre","Fri, 20 Jul 2012 03:38:47 +0000",http://a0.twimg.com/profile_images/2276530410/IMG-20120508-00031_normal.jpg
60946,#carajo,226159159257755648,567405206,EvyFer88,"Evelyn La Rosa V.","Quien me manda!!! #Carajo Rec3","Fri, 20 Jul 2012 03:38:40 +0000",http://a0.twimg.com/profile_images/2375170388/IMG00767-20120706-1423_normal.jpg
60947,#carajo,226158970124001280,101886655,michelleallais,Devlin,"RT @LaAbuelaRockera: Una canción #ParaQueAGARRENBUENCAMINO #CARAJO http://t.co/ZR0MDfi3 - Un Ocaso Perdido - Tan Frío el Verano.","Fri, 20 Jul 2012 03:37:54 +0000",http://a0.twimg.com/profile_images/2404267631/r3db276wpou9jay1vbgt_normal.jpeg
60948,#carajo,226158464349655041,488157946,gusbaezlavoe,"Gus Báez","No bueno cada ves es mas evidente saber porque gana el PRI #carajo","Fri, 20 Jul 2012 03:35:54 +0000",http://a0.twimg.com/profile_images/2373355916/image_normal.jpg
60949,#carajo,226158189715013633,294346349,CLARAJ_SOTO,"  julieta soto ♥♥","El es mio y de nadie mas #carajo !!!","Fri, 20 Jul 2012 03:34:48 +0000",http://a0.twimg.com/profile_images/2412418471/sa713ign3c9c0jr8b414_normal.jpeg
60950,#carajo,226158000279277570,309461145,LalooPeto,"Eduardo  Peto","Que pinche fraude el de melate, con razon por eso no me gane el premio mayor #carajo","Fri, 20 Jul 2012 03:34:03 +0000",http://a0.twimg.com/profile_images/2290157466/lvi075remkgdhfy91fxh_normal.jpeg
60951,#carajo,226157773757501440,206829079,LaAbuelaRockera,AbuelaRockera,"Una canción #ParaQueAGARRENBUENCAMINO #CARAJO http://t.co/ZR0MDfi3 - Un Ocaso Perdido - Tan Frío el Verano.","Fri, 20 Jul 2012 03:33:09 +0000",http://a0.twimg.com/profile_images/1402455927/LAR_normal.jpg
60952,#carajo,226157688772517889,344231585,aidamembreo,AAML♥,"Que colera. &gt;:/ solo por dar esos premios juventud no van a dar mi novela #carajo","Fri, 20 Jul 2012 03:32:49 +0000",http://a0.twimg.com/profile_images/2374860253/IMG00913-20120706-1419_normal.jpg
60953,#carajo,226156793523494914,343730513,CamiiCsrt,"Cami Csrt","Quiero saludar gente pero con este celular pedorro no aparesco en fb #carajo","Fri, 20 Jul 2012 03:29:16 +0000",http://a0.twimg.com/profile_images/2320415612/387xgywvuvv3zlaofuv4_normal.jpeg
60954,#carajo,226155781341454336,366266096,adrielloco23,"adrian خوسيه","@_Bladi18 siiiii mueve eso #carajo...","Fri, 20 Jul 2012 03:25:14 +0000",http://a0.twimg.com/profile_images/2396594476/2uljfvlwqyfkeatfd05g_normal.jpeg
60955,#carajo,226155757735903233,623127391,German_Durango,GeяmαnDuяαиgσ,"Situacion : Todo o nada vamos #carajo","Fri, 20 Jul 2012 03:25:09 +0000",http://a0.twimg.com/profile_images/2361318849/aoekyfx5apgcu5nxad4w_normal.jpeg
60956,#carajo,226155289408327683,267491969,ReFloresRoyo,"Regina Flores ","Andale vas !! Pone de mal humor !! #carajo","Fri, 20 Jul 2012 03:23:17 +0000",http://a0.twimg.com/profile_images/2413135521/image_normal.jpg
60957,#carajo,226154927855132672,268986455,elfeliiz,Felixitoooo,"@lopezobrador_ Ya no pueden sostener mas sus mentiras, nunca un pais habia estado de acuerdo en que esto es una burla al pueblo #Carajo","Fri, 20 Jul 2012 03:21:51 +0000",http://a0.twimg.com/profile_images/2350432536/IMG00084-20120506-1133_normal.jpg
60958,#carajo,226153900061913088,578148433,Garchecon1D,"UNICORNIO VOLADOR♥","a la mierda.al final no paso WMYB en Tinelli #Carajo","Fri, 20 Jul 2012 03:17:46 +0000",http://a0.twimg.com/profile_images/2414016781/8ddeotnff3jx5fjubui7_normal.jpeg
60959,#carajo,226153087566487553,545352321,armoa_belen,"Belén Armoa","Personas a quien pedís un favor y después te hecha en cara! No hagan no mas si no quieren #carajo","Fri, 20 Jul 2012 03:14:32 +0000",http://a0.twimg.com/profile_images/2381121049/403925_340231722706601_100001593296160_1095639_2105340
60960,#carajo,226153056948068353,54601704,luisarestrepo,"Luisa Restrepo","""si me hubieras dejado esa noche"". #carajo #fusilado","Fri, 20 Jul 2012 03:14:25 +0000",http://a0.twimg.com/profile_images/1387753537/image_normal.jpg
60961,#carajo,226153011804782592,131037854,lauusiesalauu,"lauura herrera ","Hay amo tanto a mis Primos ♥ #Carajo que seria el desmadre y amor sin ellos","Fri, 20 Jul 2012 03:14:14 +0000",http://a0.twimg.com/profile_images/2412452417/106_normal.jpg
60962,#carajo,226151962759020545,592097859,wendybc23,Wendy•BC,"@ronnycastle el teniia q ganar #Carajo -__-","Fri, 20 Jul 2012 03:10:04 +0000",http://a0.twimg.com/profile_images/2400853468/IMG00156-20120714-2210_normal.jpg
60963,#carajo,226151587423334400,134641933,SergioLRojas,"Sergio Rojas Orduz","muchas cosas para mi se pueden ir al mismo #Carajo","Fri, 20 Jul 2012 03:08:34 +0000",http://a0.twimg.com/profile_images/2410909479/fat2n8gf5t9jh4agq2n6_normal.jpeg
60964,#carajo,226151451515310080,197716911,ferArs,"fer arredondo","me chocaaaa xq no puedo dejar nada en mi casaa!!! siempre hay alguien que agarre las cosas #carajo!","Fri, 20 Jul 2012 03:08:02 +0000",http://a0.twimg.com/profile_images/2275575303/4a8z3r2tcuewrv7cby6i_normal.jpeg
60965,#carajo,226151424562696192,457065178,Maorebuzo,"Mauricio Buzo","La fuerza que te da #Carajo te da ganas de tirar todo a la mierda!","Fri, 20 Jul 2012 03:07:55 +0000",http://a0.twimg.com/profile_images/1839452031/IMG-20120108-00038_normal.jpg
60966,#carajo,226151211412361216,314081359,dr_vicen,"Vicente M B ","Quieres caer mal?? Se impuntual!!! #Carajo!!!!","Fri, 20 Jul 2012 03:07:05 +0000",http://a0.twimg.com/profile_images/2260880319/IMG-20120529-WA000_normal.jpg
60967,#carajo,226149203519352832,526953008,lesliicoste,"' ≈ Ч σ ℓ σ ‹з *.","*-Se Fue' La Luz :o #CARAJO! &amp;' No vi a el Batallon :' (","Fri, 20 Jul 2012 02:59:06 +0000",http://a0.twimg.com/profile_images/2407788011/_EE_9A_84_3B_3B__20_20_20_20_20_20_20_D2_82_CE_B9__D0_
60968,#carajo,226148713926627330,525586937,AlfredoPeloz,"Alfredo Romero","Y que me abollan en apellido 😲😖
PTM como duele!!! #carajo","Fri, 20 Jul 2012 02:57:09 +0000",http://a0.twimg.com/profile_images/2413347972/image_normal.jpg
60969,#carajo,226147869915242497,235762996,Jo_Rod_Urb,"Jose Rodriguez","RT @LauMottaS: Gustele a quien le guste y duelale a quien le duela... Es mi 20 de Julio y le celebro a mi patria, #Carajo","Fri, 20 Jul 2012 02:53:48 +0000",http://a0.twimg.com/profile_images/2386519834/418548_10150826900793642_597788641_12673796_470214432_
60970,#carajo,226147028953071616,192950491,LauMottaS,"La Motta Sejin","Gustele a quien le guste y duelale a quien le duela... Es mi 20 de Julio y le celebro a mi patria, #Carajo","Fri, 20 Jul 2012 02:50:27 +0000",http://a0.twimg.com/profile_images/2362898711/uQx7rEnP_normal
60971,#carajo,226146410016411648,140969275,Raffaelle47,"Raffaelle Sanchez",#Carajo,"Fri, 20 Jul 2012 02:48:00 +0000",http://a0.twimg.com/profile_images/2414270481/t895t8mdf9yq6t5xrche_normal.jpeg
